Entry,Majority protein IDs,Unique peptides R1,Unique peptides R2,Unique peptides R3,Ratio H/L normalized R1,Ratio H/L normalized R2,Ratio H/L normalized R3,Log2FC,Pvalue,FDR,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
Q8N257,sp|Q99880|H2B1L_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|P62807|H2B1C_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P57053|H2BFS_HUMAN;sp|O60814|H2B1K_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q96A08|H2B1A_HUMAN,5,7,7,1.0597,0.92895,1.5685,0.2457593113770435,0.3950004445603839,0.4875098423570537,reviewed,H2B3B_HUMAN,Histone H2B type 3-B (H2B type 12) (H2B-clustered histone 26) (H2B.U histone 1),H2BC26 H2BU1 HIST3H2BB,Homo sapiens (Human),126
Q96A08,sp|Q99880|H2B1L_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|P62807|H2B1C_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P57053|H2BFS_HUMAN;sp|O60814|H2B1K_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q96A08|H2B1A_HUMAN,5,7,7,1.0597,0.92895,1.5685,0.2457593113770435,0.3950004445603839,0.4875098423570537,reviewed,H2B1A_HUMAN,"Histone H2B type 1-A (Histone H2B, testis) (TSH2B.1) (hTSH2B) (Testis-specific histone H2B)",H2BC1 HIST1H2BA TSH2B,Homo sapiens (Human),127
O60832,sp|O60832|DKC1_HUMAN,19,22,21,1.1125,1.0279,1.3444,0.2161133584463012,0.1627973144595842,0.2468383232997101,reviewed,DKC1_HUMAN,H/ACA ribonucleoprotein complex subunit DKC1 (EC 5.4.99.-) (CBF5 homolog) (Dyskerin) (Nopp140-associated protein of 57 kDa) (Nucleolar protein NAP57) (Nucleolar protein family A member 4) (snoRNP protein DKC1),DKC1 NOLA4,Homo sapiens (Human),514
O60841,sp|O60841|IF2P_HUMAN,6,8,4,1.5126,1.3392,1.4741,0.5280378147933483,0.0010957273215259,0.0084686514179724,reviewed,IF2P_HUMAN,Eukaryotic translation initiation factor 5B (eIF-5B) (EC 3.6.5.3) (Translation initiation factor IF-2),EIF5B IF2 KIAA0741,Homo sapiens (Human),1220
O60869,sp|O60869|EDF1_HUMAN,2,3,3,2.4085,2.3332,2.3263,1.2363395391683736,8.502097789352433e-07,0.0001881797644043,reviewed,EDF1_HUMAN,Endothelial differentiation-related factor 1 (EDF-1) (Multiprotein-bridging factor 1) (MBF1),EDF1,Homo sapiens (Human),148
O60870,sp|O60870|KIN17_HUMAN,7,6,5,1.7053,1.5328,1.8377,0.7586727235617428,0.0014303629515946,0.0097469180980212,reviewed,KIN17_HUMAN,"DNA/RNA-binding protein KIN17 (Binding to curved DNA) (KIN, antigenic determinant of recA protein homolog)",KIN BTCD KIN17,Homo sapiens (Human),393
O75151,sp|O75151|PHF2_HUMAN,6,7,4,1.5819,1.4626,1.4072,0.5693938720361156,0.0007172629605255,0.0072807045095723,reviewed,PHF2_HUMAN,Lysine-specific demethylase PHF2 (EC 1.14.11.-) (GRC5) (PHD finger protein 2),PHF2 CENP-35 KIAA0662,Homo sapiens (Human),1096
O75152,sp|O75152|ZC11A_HUMAN,3,4,3,0.54362,0.46964,0.78134,-0.7413001844300974,0.0129170031072626,0.0391638815672256,reviewed,ZC11A_HUMAN,Zinc finger CCCH domain-containing protein 11A,ZC3H11A KIAA0663 ZC3HDC11A,Homo sapiens (Human),810
O75367,sp|O75367|H2AY_HUMAN,5,3,8,0.44144,0.62078,0.83908,-0.6579763125722816,0.0333623427755084,0.0763882606997849,reviewed,H2AY_HUMAN,Core histone macro-H2A.1 (Histone macroH2A1) (mH2A1) (Histone H2A.y) (H2A/y) (Medulloblastoma antigen MU-MB-50.205),MACROH2A1 H2AFY,Homo sapiens (Human),369
O75400,sp|O75400|PR40A_HUMAN,6,6,4,1.4351,1.0743,0.68204,0.0892450242412272,0.7837678708937115,0.831344834302595,reviewed,PR40A_HUMAN,Pre-mRNA-processing factor 40 homolog A (Fas ligand-associated factor 1) (Formin-binding protein 11) (Formin-binding protein 3) (Huntingtin yeast partner A) (Huntingtin-interacting protein 10) (HIP-10) (Huntingtin-interacting protein A) (Renal carcinoma antigen NY-REN-6),PRPF40A FBP11 FLAF1 FNBP3 HIP10 HYPA HSPC225,Homo sapiens (Human),957
O75475,sp|O75475|PSIP1_HUMAN,6,6,7,1.7117,1.6264,1.8178,0.7812617818102247,0.0002032121012343,0.0039686128005768,reviewed,PSIP1_HUMAN,PC4 and SFRS1-interacting protein (CLL-associated antigen KW-7) (Dense fine speckles 70 kDa protein) (DFS 70) (Lens epithelium-derived growth factor) (Transcriptional coactivator p75/p52),PSIP1 DFS70 LEDGF PSIP2,Homo sapiens (Human),530
O75533,sp|O75533|SF3B1_HUMAN,43,45,40,0.76895,0.71932,0.71094,-0.4479771286823483,0.0001231127827022,0.0027537739090556,reviewed,SF3B1_HUMAN,Splicing factor 3B subunit 1 (Pre-mRNA-splicing factor SF3b 155 kDa subunit) (SF3b155) (Spliceosome-associated protein 155) (SAP 155),SF3B1 SAP155,Homo sapiens (Human),1304
O75575,sp|O75575|RPC9_HUMAN,2,3,2,1.4984,1.1709,0.4289,0.04646777758801,0.9225742258574408,0.9497508309602182,reviewed,RPC9_HUMAN,DNA-directed RNA polymerase III subunit RPC9 (RNA polymerase III subunit C9) (Calcitonin gene-related peptide-receptor component protein) (CGRP-RCP) (CGRP-receptor component protein) (CGRPRCP) (HsC17),CRCP,Homo sapiens (Human),148
O75643,sp|O75643|U520_HUMAN,40,36,47,0.80588,0.80532,0.89373,-0.2601922126954457,0.00493632356886,0.0211465732240199,reviewed,U520_HUMAN,U5 small nuclear ribonucleoprotein 200 kDa helicase (EC 3.6.4.13) (Activating signal cointegrator 1 complex subunit 3-like 1) (BRR2 homolog) (U5 snRNP-specific 200 kDa protein) (U5-200KD),SNRNP200 ASCC3L1 BRR2 HELIC2 KIAA0788,Homo sapiens (Human),2136
O75683,sp|O75683|SURF6_HUMAN,13,14,17,1.9736,1.911,2.0371,0.9810489030878996,1.1603049962850418e-05,0.0008345658931637,reviewed,SURF6_HUMAN,Surfeit locus protein 6,SURF6 SURF-6,Homo sapiens (Human),361
O75691,sp|O75691|UTP20_HUMAN,31,25,25,0.85194,0.79305,0.9815,-0.1918264090813269,0.0889367984303932,0.1587474036499491,reviewed,UTP20_HUMAN,Small subunit processome component 20 homolog (Down-regulated in metastasis protein) (Novel nucleolar protein 73) (NNP73) (Protein Key-1A6),UTP20 DRIM,Homo sapiens (Human),2785
O75694,sp|O75694|NU155_HUMAN,2,2,3,0.72558,0.71416,0.90508,-0.3554853221487187,0.0241768163875649,0.0624646151025024,reviewed,NU155_HUMAN,Nuclear pore complex protein Nup155 (155 kDa nucleoporin) (Nucleoporin Nup155),NUP155 KIAA0791,Homo sapiens (Human),1391
O76021,sp|O76021|RL1D1_HUMAN,32,32,31,1.0588,1.2595,1.6926,0.4189634965201356,0.145933450384871,0.2264014276998933,reviewed,RL1D1_HUMAN,Ribosomal L1 domain-containing protein 1 (CATX-11) (Cellular senescence-inhibited gene protein) (Protein PBK1),RSL1D1 CATX11 CSIG PBK1 L12,Homo sapiens (Human),490
O76094,sp|O76094|SRP72_HUMAN,4,3,5,0.81183,0.98288,0.99123,-0.1067983133615214,0.289272862092429,0.3864732000591003,reviewed,SRP72_HUMAN,Signal recognition particle subunit SRP72 (SRP72) (Signal recognition particle 72 kDa protein),SRP72,Homo sapiens (Human),671
O94906,sp|O94906|PRP6_HUMAN,4,3,5,0.80041,1.0568,0.84214,-0.1523504507310596,0.27560302753682,0.3727095932473493,reviewed,PRP6_HUMAN,Pre-mRNA-processing factor 6 (Androgen receptor N-terminal domain-transactivating protein 1) (ANT-1) (PRP6 homolog) (U5 snRNP-associated 102 kDa protein) (U5-102 kDa protein),PRPF6 C20orf14,Homo sapiens (Human),941
O95218,sp|O95218|ZRAB2_HUMAN,4,2,6,1.963,1.5637,1.1794,0.649569476018548,0.0657811262058528,0.1239208158003075,reviewed,ZRAB2_HUMAN,"Zinc finger Ran-binding domain-containing protein 2 (Zinc finger protein 265) (Zinc finger, splicing)",ZRANB2 ZIS ZNF265,Homo sapiens (Human),330
O95239,sp|O95239|KIF4A_HUMAN,4,3,2,1.109,0.86386,0.9316,-0.0466925394111283,0.6855149266365388,0.7611737646934144,reviewed,KIF4A_HUMAN,Chromosome-associated kinesin KIF4A (Chromokinesin-A),KIF4A KIF4,Homo sapiens (Human),1232
O95299,sp|O95299|NDUAA_HUMAN,3,4,6,0.67431,0.75944,0.98791,-0.3089661752208834,0.1085748676868557,0.1797848183143946,reviewed,NDUAA_HUMAN,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial (Complex I-42kD) (CI-42kD) (NADH-ubiquinone oxidoreductase 42 kDa subunit)",NDUFA10,Homo sapiens (Human),355
O95372,sp|O95372|LYPA2_HUMAN,5,3,3,2.0033,1.6529,1.0501,0.6496307864193431,0.110533077019198,0.1816682255959097,reviewed,LYPA2_HUMAN,Acyl-protein thioesterase 2 (APT-2) (EC 3.1.2.-) (Lysophospholipase II) (LPL-II) (LysoPLA II) (Palmitoyl-protein hydrolase) (EC 3.1.2.22),LYPLA2 APT2,Homo sapiens (Human),231
O95373,sp|O95373|IPO7_HUMAN,9,9,10,1.0102,1.1204,0.87723,0.0037605286987452,0.9721629006148798,0.982520800621431,reviewed,IPO7_HUMAN,Importin-7 (Imp7) (Ran-binding protein 7) (RanBP7),IPO7 RANBP7,Homo sapiens (Human),1038
O95391,sp|O95391|SLU7_HUMAN,11,14,11,1.8688,1.7449,1.3725,0.7329782507848217,0.0113396099528126,0.0350426919881576,reviewed,SLU7_HUMAN,Pre-mRNA-splicing factor SLU7 (hSlu7),SLU7,Homo sapiens (Human),586
O95433,sp|O95433|AHSA1_HUMAN,3,5,3,1.2386,1.1441,0.91364,0.1359025558218055,0.3639030936365323,0.467372638635701,reviewed,AHSA1_HUMAN,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),AHSA1 C14orf3 HSPC322,Homo sapiens (Human),338
O95551,sp|O95551|TYDP2_HUMAN,13,10,8,1.9865,1.8553,1.3349,0.7870702128701743,0.0218371125678716,0.0586681910119257,reviewed,TYDP2_HUMAN,Tyrosyl-DNA phosphodiesterase 2 (Tyr-DNA phosphodiesterase 2) (hTDP2) (EC 3.1.4.-) (5'-tyrosyl-DNA phosphodiesterase) (5'-Tyr-DNA phosphodiesterase) (ETS1-associated protein 2) (ETS1-associated protein II) (EAPII) (TRAF and TNF receptor-associated protein) (Tyrosyl-RNA phosphodiesterase) (VPg unlinkase),TDP2 EAP2 TTRAP AD-022,Homo sapiens (Human),362
O95707,sp|O95707|RPP29_HUMAN,3,4,3,0.80811,0.64869,0.65597,-0.5058267793167395,0.0047094551529204,0.020509647298418,reviewed,RPP29_HUMAN,Ribonuclease P protein subunit p29 (hPOP4),POP4 RPP29,Homo sapiens (Human),220
O95793,sp|O95793|STAU1_HUMAN,13,17,20,1.8553,1.6637,1.5394,0.7537186239033903,0.0017186317410315,0.0107657686419333,reviewed,STAU1_HUMAN,Double-stranded RNA-binding protein Staufen homolog 1,STAU1 STAU,Homo sapiens (Human),577
O95801,sp|O95801|TTC4_HUMAN,3,3,3,1.7943,1.8425,0.61817,0.504186459391303,0.3550230912294639,0.4586290517049884,reviewed,TTC4_HUMAN,Tetratricopeptide repeat protein 4 (TPR repeat protein 4),TTC4 My044,Homo sapiens (Human),387
O96028,sp|O96028|NSD2_HUMAN,4,7,5,1.1368,1.3419,1.5607,0.4291785147040844,0.047305434782963,0.0997168530028173,reviewed,NSD2_HUMAN,Histone-lysine N-methyltransferase NSD2 (EC 2.1.1.357) (Multiple myeloma SET domain-containing protein) (MMSET) (Nuclear SET domain-containing protein 2) (Protein trithorax-5) (Wolf-Hirschhorn syndrome candidate 1 protein),NSD2 KIAA1090 MMSET TRX5 WHSC1,Homo sapiens (Human),1365
P00338,sp|P00338|LDHA_HUMAN,4,3,3,0.77041,0.91155,0.8185,-0.2627689743652163,0.0158717220041142,0.04602106292896,reviewed,LDHA_HUMAN,L-lactate dehydrogenase A chain (LDH-A) (EC 1.1.1.27) (Cell proliferation-inducing gene 19 protein) (LDH muscle subunit) (LDH-M) (Renal carcinoma antigen NY-REN-59),LDHA PIG19,Homo sapiens (Human),332
P04264,sp|P04264|K2C1_HUMAN;CON__P04264,7,6,2,0.7356,0.84454,1.1212,-0.1512872668559248,0.4346502571609282,0.5237890576313182,reviewed,K2C1_HUMAN,"Keratin, type II cytoskeletal 1 (67 kDa cytokeratin) (Cytokeratin-1) (CK-1) (Hair alpha protein) (Keratin-1) (K1) (Type-II keratin Kb1)",KRT1 KRTA,Homo sapiens (Human),644
P04406,sp|P04406|G3P_HUMAN,8,7,11,1.4812,1.0086,0.9696,0.2055593371157826,0.4043902277240946,0.4954153343335771,reviewed,G3P_HUMAN,Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12) (Peptidyl-cysteine S-nitrosylase GAPDH) (EC 2.6.99.-),GAPDH GAPD CDABP0047 OK/SW-cl.12,Homo sapiens (Human),335
P05023,sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN,8,5,9,0.84152,0.97897,1.1868,0.003501496352201,0.981842880496745,0.9877934434088464,reviewed,AT1A1_HUMAN,Sodium/potassium-transporting ATPase subunit alpha-1 (Na(+)/K(+) ATPase alpha-1 subunit) (EC 7.2.2.13) (Sodium pump subunit alpha-1),ATP1A1,Homo sapiens (Human),1023
P13637,sp|P05023|AT1A1_HUMAN;sp|P13637|AT1A3_HUMAN,8,5,9,0.84152,0.97897,1.1868,0.003501496352201,0.981842880496745,0.9877934434088464,reviewed,AT1A3_HUMAN,Sodium/potassium-transporting ATPase subunit alpha-3 (Na(+)/K(+) ATPase alpha-3 subunit) (EC 7.2.2.13) (Na(+)/K(+) ATPase alpha(III) subunit) (Sodium pump subunit alpha-3),ATP1A3,Homo sapiens (Human),1013
P05141,sp|P05141|ADT2_HUMAN,7,6,6,0.6275,0.67867,0.86161,-0.4687441504011287,0.0174851114823036,0.0498288155547195,reviewed,ADT2_HUMAN,"ADP/ATP translocase 2 (ADP,ATP carrier protein 2) (ADP,ATP carrier protein, fibroblast isoform) (Adenine nucleotide translocator 2) (ANT 2) (Solute carrier family 25 member 5) [Cleaved into: ADP/ATP translocase 2, N-terminally processed]",SLC25A5 AAC2 ANT2,Homo sapiens (Human),298
P05388,sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,8,8,11,0.77378,0.6175,0.7494,-0.4868933504518282,0.0041269265934327,0.0189839321238899,reviewed,RLA0_HUMAN,Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E),RPLP0,Homo sapiens (Human),317
Q8NHW5,sp|P05388|RLA0_HUMAN;sp|Q8NHW5|RLA0L_HUMAN,8,8,11,0.77378,0.6175,0.7494,-0.4868933504518282,0.0041269265934327,0.0189839321238899,reviewed,RLA0L_HUMAN,Putative ribosomal protein uL10-like (60S acidic ribosomal protein P0-like) (Large ribosomal subunit protein uL10-like),RPLP0P6,Homo sapiens (Human),317
P06748,sp|P06748|NPM_HUMAN,13,14,15,0.99045,0.86614,0.90358,-0.1202053748032112,0.0956741933121628,0.1658685753505903,reviewed,NPM_HUMAN,Nucleophosmin (NPM) (Nucleolar phosphoprotein B23) (Nucleolar protein NO38) (Numatrin),NPM1 NPM,Homo sapiens (Human),294
P07305,sp|P07305|H10_HUMAN,4,3,2,1.0507,1.1391,2.0161,0.4874520480601004,0.2620393733143644,0.3580126417299135,reviewed,H10_HUMAN,"Histone H1.0 (Histone H1') (Histone H1(0)) [Cleaved into: Histone H1.0, N-terminally processed]",H1-0 H1F0 H1FV,Homo sapiens (Human),194
P07437,sp|P07437|TBB5_HUMAN,4,3,4,1.0245,1.0281,0.76763,-0.0891496762784776,0.525355513144042,0.6087889366974589,reviewed,TBB5_HUMAN,Tubulin beta chain (Tubulin beta-5 chain),TUBB TUBB5 OK/SW-cl.56,Homo sapiens (Human),444
P07814,sp|P07814|SYEP_HUMAN,12,11,14,0.89371,0.89428,0.81176,-0.2065896048141257,0.0082371512573894,0.0281931362624051,reviewed,SYEP_HUMAN,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) (Cell proliferation-inducing gene 32 protein) (Glutamatyl-prolyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase)],EPRS1 EPRS GLNS PARS QARS QPRS PIG32,Homo sapiens (Human),1512
P07900,sp|P07900|HS90A_HUMAN,6,8,6,0.61158,0.63794,0.895,-0.4843077299720887,0.0343685181718315,0.0773582917494784,reviewed,HS90A_HUMAN,Heat shock protein HSP 90-alpha (EC 3.6.4.10) (Heat shock 86 kDa) (HSP 86) (HSP86) (Heat shock protein family C member 1) (Lipopolysaccharide-associated protein 2) (LAP-2) (LPS-associated protein 2) (Renal carcinoma antigen NY-REN-38),HSP90AA1 HSP90A HSPC1 HSPCA,Homo sapiens (Human),732
P08238,sp|P08238|HS90B_HUMAN,14,11,13,0.77339,0.73287,0.74642,-0.4133201117824366,3.086940920411477e-05,0.0013284663937959,reviewed,HS90B_HUMAN,Heat shock protein HSP 90-beta (HSP 90) (Heat shock 84 kDa) (HSP 84) (HSP84) (Heat shock protein family C member 3),HSP90AB1 HSP90B HSPC2 HSPC3 HSPCB,Homo sapiens (Human),724
P08240,sp|P08240|SRPRA_HUMAN,5,3,6,0.76111,0.79141,0.74665,-0.3838493582450688,5.966714274281661e-05,0.0019809491390615,reviewed,SRPRA_HUMAN,Signal recognition particle receptor subunit alpha (SR-alpha) (Docking protein alpha) (DP-alpha),SRPRA SRPR,Homo sapiens (Human),638
P08708,sp|P08708|RS17_HUMAN,3,3,3,2.0268,1.4888,1.5965,0.7689535570216973,0.0128097526671885,0.0391034100232754,reviewed,RS17_HUMAN,Small ribosomal subunit protein eS17 (40S ribosomal protein S17),RPS17 RPS17L,Homo sapiens (Human),135
P09012,sp|P09012|SNRPA_HUMAN,6,6,3,0.63468,0.66311,0.73734,-0.5598415468365041,0.0004634792722993,0.0054955399429777,reviewed,SNRPA_HUMAN,U1 small nuclear ribonucleoprotein A (U1 snRNP A) (U1-A) (U1A),SNRPA,Homo sapiens (Human),282
P09429,sp|P09429|HMGB1_HUMAN,4,7,5,2.4072,2.0325,0.99489,0.8572086978656397,0.1270933065689207,0.2053283590310544,reviewed,HMGB1_HUMAN,High mobility group protein B1 (High mobility group protein 1) (HMG-1),HMGB1 HMG1,Homo sapiens (Human),215
P09651,sp|P09651|ROA1_HUMAN;sp|A0A2R8Y4L2|RA1L3_HUMAN;sp|Q32P51|RA1L2_HUMAN,20,22,21,1.9774,1.7907,1.8698,0.9101953881869048,8.387938942146503e-05,0.0022300959481541,reviewed,ROA1_HUMAN,"Heterogeneous nuclear ribonucleoprotein A1 (hnRNP A1) (Helix-destabilizing protein) (Single-strand RNA-binding protein) (hnRNP core protein A1) [Cleaved into: Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed]",HNRNPA1 HNRPA1,Homo sapiens (Human),372
A0A2R8Y4L2,sp|P09651|ROA1_HUMAN;sp|A0A2R8Y4L2|RA1L3_HUMAN;sp|Q32P51|RA1L2_HUMAN,20,22,21,1.9774,1.7907,1.8698,0.9101953881869048,8.387938942146503e-05,0.0022300959481541,reviewed,RA1L3_HUMAN,Heterogeneous nuclear ribonucleoprotein A1-like 3 (Heterogeneous nuclear ribonucleoprotein A1 pseudogene 48),HNRNPA1L3 HNRNPA1P48,Homo sapiens (Human),320
Q32P51,sp|P09651|ROA1_HUMAN;sp|A0A2R8Y4L2|RA1L3_HUMAN;sp|Q32P51|RA1L2_HUMAN,20,22,21,1.9774,1.7907,1.8698,0.9101953881869048,8.387938942146503e-05,0.0022300959481541,reviewed,RA1L2_HUMAN,Heterogeneous nuclear ribonucleoprotein A1-like 2 (hnRNP A1-like 2) (hnRNP core protein A1-like 2),HNRNPA1L2 HNRNPA1L,Homo sapiens (Human),320
P09661,sp|P09661|RU2A_HUMAN,8,6,8,1.0108,1.0352,1.0117,0.027484365839028,0.073721420036991,0.1355984013976788,reviewed,RU2A_HUMAN,U2 small nuclear ribonucleoprotein A' (U2 snRNP A'),SNRPA1,Homo sapiens (Human),255
P09874,sp|P09874|PARP1_HUMAN,51,56,49,1.2595,1.0284,0.83553,0.0581686969317516,0.7539578413796476,0.8100776807056408,reviewed,PARP1_HUMAN,"Poly [ADP-ribose] polymerase 1 (PARP-1) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 1) (ARTD1) (DNA ADP-ribosyltransferase PARP1) (EC 2.4.2.-) (NAD(+) ADP-ribosyltransferase 1) (ADPRT 1) (Poly[ADP-ribose] synthase 1) (Protein poly-ADP-ribosyltransferase PARP1) (EC 2.4.2.-) [Cleaved into: Poly [ADP-ribose] polymerase 1, processed C-terminus (Poly [ADP-ribose] polymerase 1, 89-kDa form); Poly [ADP-ribose] polymerase 1, processed N-terminus (NT-PARP-1) (Poly [ADP-ribose] polymerase 1, 24-kDa form) (Poly [ADP-ribose] polymerase 1, 28-kDa form)]",PARP1 ADPRT PPOL,Homo sapiens (Human),1014
P0DMV9,sp|P0DMV9|HS71B_HUMAN;sp|P0DMV8|HS71A_HUMAN,9,10,11,0.84507,0.64946,0.56463,-0.5429065667012877,0.0194880653405609,0.0533746228634976,reviewed,HS71B_HUMAN,Heat shock 70 kDa protein 1B (Heat shock 70 kDa protein 2) (HSP70-2) (HSP70.2) (Heat shock protein family A member 1B),HSPA1B HSP72,Homo sapiens (Human),641
P0DMV8,sp|P0DMV9|HS71B_HUMAN;sp|P0DMV8|HS71A_HUMAN,9,10,11,0.84507,0.64946,0.56463,-0.5429065667012877,0.0194880653405609,0.0533746228634976,reviewed,HS71A_HUMAN,Heat shock 70 kDa protein 1A (Heat shock 70 kDa protein 1) (HSP70-1) (HSP70.1) (Heat shock protein family A member 1A),HSPA1A HSP72 HSPA1 HSX70,Homo sapiens (Human),641
P10599,sp|P10599|THIO_HUMAN,5,4,5,2.6553,2.388,1.8125,1.1923625224957646,0.0066574986625462,0.0258931294904773,reviewed,THIO_HUMAN,Thioredoxin (Trx) (ATL-derived factor) (ADF) (Surface-associated sulphydryl protein) (SASP) (allergen Hom s Trx),TXN TRDX TRX TRX1,Homo sapiens (Human),105
P11142,sp|P11142|HSP7C_HUMAN,16,17,14,0.35434,0.30108,0.28431,-1.6746442894720277,5.323971316969382e-06,0.000505016707781,reviewed,HSP7C_HUMAN,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8) (Heat shock protein family A member 8) (Lipopolysaccharide-associated protein 1) (LAP-1) (LPS-associated protein 1),HSPA8 HSC70 HSP73 HSPA10,Homo sapiens (Human),646
P11387,sp|P11387|TOP1_HUMAN,31,33,36,0.56514,0.46462,0.7205,-0.7773932513213999,0.0050019277137448,0.0212902564226063,reviewed,TOP1_HUMAN,DNA topoisomerase 1 (EC 5.6.2.1) (DNA topoisomerase I),TOP1,Homo sapiens (Human),765
P11388,sp|P11388|TOP2A_HUMAN,34,35,38,1.0292,1.1605,1.3383,0.2338880601742775,0.1208537871295187,0.1971668664717456,reviewed,TOP2A_HUMAN,"DNA topoisomerase 2-alpha (EC 5.6.2.2) (DNA topoisomerase II, alpha isozyme)",TOP2A TOP2,Homo sapiens (Human),1531
P11498,sp|P11498|PYC_HUMAN,39,40,43,0.532,0.4985,0.3216,-1.1497606448340902,0.0010913525815698,0.0084686514179724,reviewed,PYC_HUMAN,"Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)",PC,Homo sapiens (Human),1178
P11586,sp|P11586|C1TC_HUMAN,6,7,5,1.1349,0.94142,0.95911,0.0169384028851347,0.8576561609260793,0.8982392600235278,reviewed,C1TC_HUMAN,"C-1-tetrahydrofolate synthase, cytoplasmic (C1-THF synthase) (Epididymis secretory sperm binding protein) [Cleaved into: C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed] [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9); Formyltetrahydrofolate synthetase (EC 6.3.4.3)]",MTHFD1 MTHFC MTHFD,Homo sapiens (Human),935
P12235,sp|P12235|ADT1_HUMAN,2,3,2,0.73447,0.87477,1.3411,-0.0240812791114122,0.932404810461024,0.95429385142191,reviewed,ADT1_HUMAN,"ADP/ATP translocase 1 (ADP,ATP carrier protein 1) (ADP,ATP carrier protein, heart/skeletal muscle isoform T1) (Adenine nucleotide translocator 1) (ANT 1) (Solute carrier family 25 member 4)",SLC25A4 AAC1 ANT1,Homo sapiens (Human),298
P12236,sp|P12236|ADT3_HUMAN,5,5,4,0.67701,0.7898,0.88279,-0.3525473299457545,0.0218872535315201,0.0586681910119257,reviewed,ADT3_HUMAN,"ADP/ATP translocase 3 (ADP,ATP carrier protein 3) (ADP,ATP carrier protein, isoform T2) (ANT 2) (Adenine nucleotide translocator 3) (ANT 3) (Solute carrier family 25 member 6) [Cleaved into: ADP/ATP translocase 3, N-terminally processed]",SLC25A6 AAC3 ANT3 CDABP0051,Homo sapiens (Human),298
P12956,sp|P12956|XRCC6_HUMAN,7,8,11,0.86489,0.62047,0.63772,-0.4988037661105787,0.0206260577504262,0.0561299276487008,reviewed,XRCC6_HUMAN,X-ray repair cross-complementing protein 6 (EC 3.6.4.-) (EC 4.2.99.-) (5'-deoxyribose-5-phosphate lyase Ku70) (5'-dRP lyase Ku70) (70 kDa subunit of Ku antigen) (ATP-dependent DNA helicase 2 subunit 1) (ATP-dependent DNA helicase II 70 kDa subunit) (CTC box-binding factor 75 kDa subunit) (CTC75) (CTCBF) (DNA repair protein XRCC6) (Lupus Ku autoantigen protein p70) (Ku70) (Thyroid-lupus autoantigen) (TLAA) (X-ray repair complementing defective repair in Chinese hamster cells 6),XRCC6 G22P1,Homo sapiens (Human),609
P13010,sp|P13010|XRCC5_HUMAN,16,15,21,0.62961,0.5854,0.66921,-0.6709950780321345,0.0001046774265759,0.0025427941691485,reviewed,XRCC5_HUMAN,X-ray repair cross-complementing protein 5 (EC 3.6.4.-) (86 kDa subunit of Ku antigen) (ATP-dependent DNA helicase 2 subunit 2) (ATP-dependent DNA helicase II 80 kDa subunit) (CTC box-binding factor 85 kDa subunit) (CTC85) (CTCBF) (DNA repair protein XRCC5) (Ku80) (Ku86) (Lupus Ku autoantigen protein p86) (Nuclear factor IV) (Thyroid-lupus autoantigen) (TLAA) (X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)),XRCC5 G22P2,Homo sapiens (Human),732
