Entry,sgBCL2_R1,sgBCL2_R2,sgBCL2_R3,sgCtrl_R1,sgCtrl_R2,sgCtrl_R3,sgBCL2_PDS_R1,sgBCL2_PDS_R2,sgBCL2_PDS_R3,sgCtrl_PDS_R1,sgCtrl_PDS_R2,sgCtrl_PDS_R3,sgBCL2_Mean,sgCtrl_Mean,sgBCL2_PDS_Mean,sgCtrl_PDS_Mean,Log2FC,Pvalue,FDR,Log2FC_PDS,Pvalue_PDS,FDR_PDS,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
O43148,25.7945156097412,25.5954818725586,24.1487998962402,27.2353496551514,25.3273162841797,25.6347808837891,25.4266242980957,25.0690727233887,25.8190937042236,25.7259845733643,25.6208686828613,24.5926342010498,25.179599126180005,26.065815607706735,25.438263575236004,25.31316248575847,-0.8862164815267306,0.32291784747060953,0.9742140838941091,0.1251010894775355,0.7813695113796449,0.8736456178228343,reviewed,MCES_HUMAN,mRNA cap guanine-N7 methyltransferase (EC 2.1.1.56) (RG7MT1) (mRNA (guanine-N(7))-methyltransferase) (mRNA cap methyltransferase) (hCMT1) (hMet) (hcm1p),RNMT KIAA0398,Homo sapiens (Human),476
O43159,27.7259845733643,28.1064949035645,25.7870597839355,28.7485523223877,27.1794967651367,26.931568145752,27.4861583709717,27.2624855041504,28.8142108917236,27.2076930999756,27.931568145752,25.4169960021973,27.206513086954768,27.619872411092132,27.854284922281902,26.852085749308298,-0.41335932413736387,0.6752393002151158,0.9742140838941091,1.0021991729736044,0.32338449037729294,0.7036062715682534,reviewed,RRP8_HUMAN,Ribosomal RNA-processing protein 8 (EC 2.1.1.-) (Cerebral protein 1) (Nucleomethylin),RRP8 KIAA0409 NML hucep-1,Homo sapiens (Human),456
O43172,26.6594886779785,27.7194709777832,25.1292762756348,27.8080863952637,26.5623817443848,26.1927223205566,27.9088478088379,26.2335224151611,27.9145622253418,26.9427967071533,27.4551296234131,25.5580081939697,26.502745310465503,26.85439682006837,27.352310816446934,26.651978174845368,-0.35165150960286695,0.7149254990736107,0.9742140838941091,0.700332641601566,0.4287684745005682,0.7036062715682534,reviewed,PRP4_HUMAN,U4/U6 small nuclear ribonucleoprotein Prp4 (PRP4 homolog) (hPrp4) (U4/U6 snRNP 60 kDa protein) (WD splicing factor Prp4),PRPF4 PRP4,Homo sapiens (Human),522
O43175,29.9677429199219,29.0556907653809,27.8623065948486,30.1238613128662,29.2847156524658,28.5425930023193,28.7096462249756,28.1555709838867,29.7739181518555,28.6526679992676,28.8828525543213,27.0400924682617,28.961913426717132,29.31705665588377,28.879711786905933,28.191871007283535,-0.35514322916663943,0.6653071887322117,0.9742140838941091,0.6878407796223982,0.4106108961896245,0.7036062715682534,reviewed,SERA_HUMAN,D-3-phosphoglycerate dehydrogenase (3-PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399) (Malate dehydrogenase) (EC 1.1.1.37),PHGDH PGDH3,Homo sapiens (Human),533
O43252,22.5261173248291,22.1062126159668,18.974630355835,22.5914936065674,20.4932060241699,21.4118328094482,20.7795658111572,21.9904289245605,22.6496562957764,20.645263671875,20.5625820159912,18.1662349700928,21.202320098876967,21.4988441467285,21.806550343831365,19.791360219319667,-0.2965240478515341,0.8274348385920273,0.9744879240508083,2.0151901245116974,0.10894862137878615,0.7036062715682534,reviewed,PAPS1_HUMAN,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1 (PAPS synthase 1) (PAPSS 1) (Sulfurylase kinase 1) (SK 1) (SK1) [Includes: Sulfate adenylyltransferase (EC 2.7.7.4) (ATP-sulfurylase) (Sulfate adenylate transferase) (SAT); Adenylyl-sulfate kinase (EC 2.7.1.25) (3'-phosphoadenosine-5'-phosphosulfate synthase) (APS kinase) (Adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenylylsulfate 3'-phosphotransferase)],PAPSS1 ATPSK1 PAPSS,Homo sapiens (Human),624
O43264,26.9427967071533,26.2570991516113,22.7755527496338,21.8735370635986,26.6864566802979,26.2820663452148,21.6481018066406,26.632007598877,27.2714195251465,20.6671485900879,26.9649925231934,22.7139778137207,25.3251495361328,24.9473533630371,25.18384297688803,23.448706309000666,0.3777961730956996,0.8600576989464255,0.9744879240508083,1.7351366678873639,0.5364415761188237,0.7359643895082303,reviewed,ZW10_HUMAN,Centromere/kinetochore protein zw10 homolog,ZW10,Homo sapiens (Human),779
O43290,31.2924156188965,30.7612915039063,28.7194709777832,31.5572776794434,30.830924987793,30.3930473327637,31.4482536315918,30.2978916168213,31.8828525543213,30.7373123168945,30.9608554840088,29.2557487487793,30.257726033528666,30.927083333333368,31.2096659342448,30.317972183227536,-0.6693572998047017,0.4772595797946795,0.9742140838941091,0.8916937510172644,0.27981961400700855,0.7036062715682534,reviewed,SNUT1_HUMAN,U4/U6.U5 tri-snRNP-associated protein 1 (SNU66 homolog) (hSnu66) (Squamous cell carcinoma antigen recognized by T-cells 1) (SART-1) (hSART-1) (U4/U6.U5 tri-snRNP-associated 110 kDa protein) (allergen Hom s 1),SART1,Homo sapiens (Human),800
O43309,21.4301681518555,21.4351711273193,18.587028503418,20.8502578735352,22.4651317596436,19.8037357330322,21.0584926605225,20.6524276733398,20.5782871246338,22.3178958892822,22.0122261047363,17.8133449554443,20.4841225941976,21.039708455403666,20.763069152832035,20.714488983154265,-0.5555858612060653,0.6735105982517848,0.9742140838941091,0.0485801696777699,0.9750655126191781,0.987660622778244,reviewed,ZSC12_HUMAN,Zinc finger and SCAN domain-containing protein 12 (Zinc finger protein 305) (Zinc finger protein 96),ZSCAN12 KIAA0426 ZNF305 ZNF96,Homo sapiens (Human),611
O43390,28.903112411499,28.2399082183838,25.4582633972168,29.0453109741211,28.2847156524658,27.37451171875,28.8973522186279,28.2353496551514,29.7644577026367,28.3661975860596,28.6696605682373,26.3711910247803,27.53376134236653,28.2348461151123,28.965719858805333,27.80234972635907,-0.7010847727457694,0.5783610353068758,0.9742140838941091,1.1633701324462642,0.24108909884563698,0.7036062715682534,reviewed,HNRPR_HUMAN,Heterogeneous nuclear ribonucleoprotein R (hnRNP R),HNRNPR HNRPR,Homo sapiens (Human),633
O43395,31.7731323242188,31.5061626434326,29.8034744262695,32.2703056335449,31.1960105895996,31.0016899108887,32.1269416809082,31.0672779083252,32.433406829834,31.4823150634766,31.8080863952637,29.8740825653076,31.027589797973633,31.489335378011067,31.875875473022464,31.05482800801597,-0.4617455800374337,0.5625407573000746,0.9742140838941091,0.8210474650064938,0.32194033303618047,0.7036062715682534,reviewed,PRPF3_HUMAN,U4/U6 small nuclear ribonucleoprotein Prp3 (Pre-mRNA-splicing factor 3) (hPrp3) (U4/U6 snRNP 90 kDa protein),PRPF3 HPRP3 PRP3,Homo sapiens (Human),683
O43435,23.8857650756836,23.8480453491211,20.2989387512207,24.8623065948486,24.2961406707764,24.7181644439697,24.0934562683105,24.246265411377,24.7389240264893,22.1142616271973,23.0575504302979,18.3794116973877,22.677583058675136,24.625537236531567,24.3595485687256,21.183741251627634,-1.947954177856431,0.18026095804801406,0.9742140838941091,3.1758073170979664,0.09234234514594553,0.7036062715682534,reviewed,TBX1_HUMAN,T-box transcription factor TBX1 (T-box protein 1) (Testis-specific T-box protein),TBX1,Homo sapiens (Human),398
O43660,23.8857650756836,22.9846801757813,19.40110206604,24.384428024292,22.8112735748291,22.582332611084,23.6540336608887,21.3810043334961,23.4169960021973,22.638650894165,19.492862701416,19.7497367858887,22.090515772501632,23.259344736735034,22.81734466552737,20.6270834604899,-1.168828964233402,0.47444923569049446,0.9742140838941091,2.1902612050374692,0.1520824796952736,0.7036062715682534,reviewed,PLRG1_HUMAN,Pleiotropic regulator 1,PLRG1,Homo sapiens (Human),514
P12814,22.3946933746338,21.2715015411377,19.8489170074463,23.2534961700439,20.8356475830078,20.1933078765869,25.3975429534912,20.3195304870605,21.5684833526611,23.9405574798584,21.5498065948486,19.1598606109619,21.171703974405933,21.4274838765462,22.428518931070936,21.550074895222966,-0.2557799021402687,0.840018500583736,0.9744879240508083,0.8784440358479699,0.6915656869256079,0.8208178480658468,reviewed,ACTN1_HUMAN,Alpha-actinin-1 (Alpha-actinin cytoskeletal isoform) (F-actin cross-linking protein) (Non-muscle alpha-actinin-1),ACTN1,Homo sapiens (Human),892
O43719,22.6208686828613,22.0426006317139,21.730655670166,23.3511066436768,23.5521545410156,23.8764266967773,21.1713886260986,23.9134216308594,24.3778247833252,23.8288097381592,20.3805484771729,20.0291786193848,22.13137499491373,23.59322929382323,23.154211680094402,21.412845611572305,-1.4618542989095005,0.008432907431222905,0.9742140838941091,1.7413660685220975,0.3300286130565557,0.7036062715682534,reviewed,HTSF1_HUMAN,17S U2 SnRNP complex component HTATSF1 (HIV Tat-specific factor 1) (Tat-SF1),HTATSF1,Homo sapiens (Human),755
O43768,24.448844909668,24.5044574737549,22.0690727233887,24.7337608337402,24.4169960021973,19.7253837585449,24.2534961700439,19.7434844970703,20.8436641693115,22.0625,22.8268718719482,20.5165309906006,23.67412503560387,22.95871353149413,21.613548278808565,21.8019676208496,0.7154115041097384,0.7124224695522523,0.9742140838941091,-0.1884193420410334,0.907218018471775,0.945722735634743,reviewed,ENSA_HUMAN,Alpha-endosulfine (ARPP-19e),ENSA,Homo sapiens (Human),121
O43795,23.0053882598877,23.1316337585449,22.2448139190674,25.1718826293945,20.9614219665527,19.567554473877,20.8530616760254,20.8170318603516,21.3211345672607,22.9405574798584,21.5097732543945,19.5261173248291,22.7939453125,21.900286356608063,20.997076034545902,21.32548268636067,0.8936589558919366,0.6283073613779624,0.9742140838941091,-0.3284066518147668,0.7598094216619595,0.8663442888959267,reviewed,MYO1B_HUMAN,Unconventional myosin-Ib (MYH-1c) (Myosin I alpha) (MMI-alpha) (MMIa),MYO1B,Homo sapiens (Human),1136
O43809,25.0813159942627,23.3375606536865,22.5427417755127,24.3778247833252,23.904260635376,24.2020969390869,24.3711910247803,25.0772457122803,22.0754928588867,20.1881256103516,24.8575687408447,16.8842086791992,23.653872807820633,24.1613941192627,23.841309865315765,20.643301010131836,-0.5075213114420656,0.54199780272923,0.9742140838941091,3.1980088551839287,0.26739776951155286,0.7036062715682534,reviewed,CPSF5_HUMAN,Cleavage and polyadenylation specificity factor subunit 5 (Cleavage and polyadenylation specificity factor 25 kDa subunit) (CPSF 25 kDa subunit) (Cleavage factor Im complex 25 kDa subunit) (CFIm25) (Nucleoside diphosphate-linked moiety X motif 21) (Nudix motif 21) (Nudix hydrolase 21) (Pre-mRNA cleavage factor Im 68 kDa subunit),NUDT21 CFIM25 CPSF25 CPSF5,Homo sapiens (Human),227
O43823,25.5638370513916,25.2926349639893,20.4971656799316,24.5403785705566,25.7285823822021,23.4676208496094,25.9781475067139,22.2649917602539,25.249885559082,22.6949806213379,25.2316913604736,24.1565341949463,23.7845458984375,24.57886060078937,24.4976749420166,24.0277353922526,-0.7943147023518691,0.6769013895733942,0.9742140838941091,0.4699395497640033,0.7458605983590703,0.8566231176918325,reviewed,AKAP8_HUMAN,A-kinase anchor protein 8 (AKAP-8) (A-kinase anchor protein 95 kDa) (AKAP 95),AKAP8 AKAP95,Homo sapiens (Human),692
O43837,21.1591014862061,24.0274925231934,23.1206016540527,24.7945156097412,21.4513816833496,19.0713672637939,21.2204246520996,20.5725879669189,25.6891250610352,22.139461517334,21.9192066192627,17.7999458312988,22.769065221150736,21.772421518961565,22.49404589335123,20.619537989298497,0.9966437021891714,0.6210795619872023,0.9742140838941091,1.8745079040527344,0.43047187256866304,0.7036062715682534,reviewed,IDH3B_HUMAN,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial (Isocitric dehydrogenase subunit beta) (NAD(+)-specific ICDH subunit beta)",IDH3B,Homo sapiens (Human),385
O60231,26.4137706756592,25.9539356231689,23.9494895935059,27.1014938354492,24.4551296234131,26.5897808074951,26.6594886779785,24.2961406707764,26.4202117919922,23.8288097381592,25.525520324707,23.8480453491211,25.439065297444667,26.048801422119137,25.7919470469157,24.40079180399577,-0.6097361246744697,0.6115976694555165,0.9742140838941091,1.391155242919929,0.21231431144337787,0.7036062715682534,reviewed,DHX16_HUMAN,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 (EC 3.6.4.13) (ATP-dependent RNA helicase #3) (DEAH-box protein 16),DHX16 DBP2 DDX16 KIAA0577 PRP2,Homo sapiens (Human),1041
O60256,22.4936275482178,20.8745365142822,19.8268718719482,21.5465431213379,22.4040565490723,21.2458648681641,20.0357151031494,19.9665546417236,22.8931922912598,22.0528106689453,22.3156185150146,18.4957389831543,21.0650119781494,21.732154846191435,20.96515401204427,20.9547227223714,-0.6671428680420348,0.4762918522438251,0.9742140838941091,0.010431289672869326,0.9949988939146537,0.9974276951203038,reviewed,KPRB_HUMAN,Phosphoribosyl pyrophosphate synthase-associated protein 2 (PRPP synthase-associated protein 2) (41 kDa phosphoribosypyrophosphate synthetase-associated protein) (PAP41),PRPSAP2,Homo sapiens (Human),369
O60264,28.4073028564453,27.8263854980469,25.7103023529053,29.1794967651367,27.7770595550537,26.6997528076172,27.4551296234131,26.8973522186279,29.4452953338623,27.783317565918,27.8384590148926,26.9202537536621,27.314663569132502,27.885436375935868,27.93259239196777,27.5140101114909,-0.5707728068033653,0.6280403107141779,0.9742140838941091,0.4185822804768691,0.6399581929291296,0.7935212635464581,reviewed,SMCA5_HUMAN,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin A5) (EC 3.6.4.-) (Sucrose nonfermenting protein 2 homolog) (hSNF2H),SMARCA5 SNF2H WCRF135,Homo sapiens (Human),1052
O60281,24.2606925964355,24.6594886779785,24.2243499755859,26.6039943695068,22.7430400848389,22.9225234985352,25.3544750213623,23.7285823822021,24.4105396270752,23.0918426513672,24.4169960021973,20.6005954742432,24.381510416666632,24.0898526509603,24.497865676879865,22.703144709269235,0.29165776570633284,0.8290794718234888,0.9744879240508083,1.7947209676106297,0.21337918874020453,0.7036062715682534,reviewed,ZN292_HUMAN,Zinc finger protein 292,ZNF292 KIAA0530,Homo sapiens (Human),2723
O60287,22.0657901763916,21.4971656799316,18.1994037628174,28.6797618865967,29.3786525726318,20.7715282440186,20.5987815856934,21.0088119506836,23.632007598877,21.7265033721924,22.8876247406006,17.5951404571533,20.5874532063802,26.276647567749034,21.74653371175133,20.736422856648765,-5.689194361368834,0.13189156585184456,0.9742140838941091,1.010110855102564,0.6170278343403945,0.7804705255722444,reviewed,NPA1P_HUMAN,Nucleolar pre-ribosomal-associated protein 1 (Nucleolar protein 254 kDa) (URB1 ribosome biogenesis 1 homolog),URB1 C21orf108 KIAA0539 NOP254 NPA1,Homo sapiens (Human),2271
O60313,25.0731639862061,22.1672954559326,21.6843166351318,25.2169704437256,20.8815822601318,23.0274925231934,22.1300621032715,23.5165309906006,26.6997528076172,22.0821285247803,23.4425296783447,24.0190315246582,22.974925359090168,23.042015075683597,24.115448633829768,23.181229909261067,-0.06708971659342922,0.9693114119510449,0.9872059995067619,0.9342187245687015,0.5595101719061879,0.7476318132195483,reviewed,OPA1_HUMAN,"Dynamin-like GTPase OPA1, mitochondrial (EC 3.6.5.5) (Optic atrophy protein 1) [Cleaved into: Dynamin-like GTPase OPA1, long form (L-OPA1); Dynamin-like GTPase OPA1, short form (S-OPA1)]",OPA1 KIAA0567,Homo sapiens (Human),960
O60315,26.7517471313477,25.6292304992676,23.632007598877,26.8263854980469,25.2678527832031,25.5638370513916,26.0083847045898,24.9225234985352,26.5897808074951,24.5105075836182,25.9539356231689,22.0291786193848,25.3376617431641,25.886025110880535,25.8402296702067,24.164540608723968,-0.5483633677164335,0.6226204626527486,0.9742140838941091,1.675689061482732,0.24983497924644374,0.7036062715682534,reviewed,ZEB2_HUMAN,Zinc finger E-box-binding homeobox 2 (Smad-interacting protein 1) (SMADIP1) (Zinc finger homeobox protein 1b),ZEB2 KIAA0569 SIP1 ZFHX1B ZFX1B HRIHFB2411,Homo sapiens (Human),1214
O60506,27.5609245300293,27.1889572143555,26.3256015777588,28.6285362243652,27.4938106536865,27.1603870391846,28.7453498840332,27.6389274597168,28.5240249633789,27.3409595489502,27.4393634796143,26.3256015777588,27.025161107381198,27.760911305745434,28.302767435709637,27.035308202107768,-0.7357501983642365,0.2703120717463442,0.9742140838941091,1.267459233601869,0.061203255576726324,0.7036062715682534,reviewed,HNRPQ_HUMAN,"Heterogeneous nuclear ribonucleoprotein Q (hnRNP Q) (Glycine- and tyrosine-rich RNA-binding protein) (GRY-RBP) (NS1-associated protein 1) (Synaptotagmin-binding, cytoplasmic RNA-interacting protein)",SYNCRIP HNRPQ NSAP1,Homo sapiens (Human),623
O60563,27.0400924682617,26.2943897247314,22.9494895935059,24.9627876281738,26.1983547210693,25.9781475067139,25.9293117523193,25.0484313964844,24.904260635376,25.37451171875,25.0019588470459,19.7289962768555,25.427990595499665,25.713096618652333,25.294001261393234,23.368488947550464,-0.2851060231526681,0.8388570661400416,0.9744879240508083,1.9255123138427699,0.3569317223255669,0.7036062715682534,reviewed,CCNT1_HUMAN,Cyclin-T1 (CycT1) (Cyclin-T),CCNT1,Homo sapiens (Human),726
O60828,25.0974807739258,24.8432598114014,22.9811992645264,25.8717346191406,24.5926342010498,24.3975429534912,24.7491912841797,23.5638370513916,24.2316913604736,24.1946029663086,25.1213932037354,23.9583683013916,24.307313283284532,24.9539705912272,24.18157323201497,24.4247881571452,-0.6466573079426681,0.4702269470731272,0.9742140838941091,-0.24321492513023202,0.6480479750707501,0.8007974977805057,reviewed,PQBP1_HUMAN,Polyglutamine-binding protein 1 (PQBP-1) (38 kDa nuclear protein containing a WW domain) (Npw38) (Polyglutamine tract-binding protein 1),PQBP1 NPW38 JM26,Homo sapiens (Human),265
O60832,30.4726657867432,29.8973522186279,28.8593463897705,30.8755493164063,30.2192802429199,29.6250553131104,30.7533416748047,29.8944644927979,30.7612915039063,30.0736751556396,30.4629497528076,29.0243263244629,29.7431214650472,30.239961624145536,30.4696992238363,29.853650410970033,-0.4968401590983369,0.4502245071383767,0.9742140838941091,0.6160488128662678,0.29930117831770575,0.7036062715682534,reviewed,DKC1_HUMAN,H/ACA ribonucleoprotein complex subunit DKC1 (EC 5.4.99.-) (CBF5 homolog) (Dyskerin) (Nopp140-associated protein of 57 kDa) (Nucleolar protein NAP57) (Nucleolar protein family A member 4) (snoRNP protein DKC1),DKC1 NOLA4,Homo sapiens (Human),514
O60841,24.4298191070557,23.5983257293701,24.0608520507813,25.3975429534912,24.4738273620605,20.9068794250488,24.2169704437256,21.6141414642334,24.9088478088379,22.7593879699707,19.98610496521,22.9115943908691,24.02966562906903,23.5927499135335,23.579986572265636,21.885695775349934,0.4369157155355303,0.7690034075266516,0.9742140838941091,1.694290796915702,0.2874657012554013,0.7036062715682534,reviewed,IF2P_HUMAN,Eukaryotic translation initiation factor 5B (eIF-5B) (EC 3.6.5.3) (Translation initiation factor IF-2),EIF5B IF2 KIAA0741,Homo sapiens (Human),1220
